row_id,PET_id,PET,expanded_text,span_text,label,whole_text,pet_type
80,8,顔をいじる,でもついたのか。 それとも旅行中、他の男と関係でもできたのか。しきりに鏡台を見て[PET_BOUNDARY]顔をいじって[PET_BOUNDARY]いるが、それも若い男と親しくなったせいなのか。考えだすと衿子の行動の一つ一つ,顔をいじって,0,でもついたのか。 それとも旅行中、他の男と関係でもできたのか。しきりに鏡台を見て顔をいじっているが、それも若い男と親しくなったせいなのか。考えだすと衿子の行動の一つ一つ,sometimes
81,8,顔をいじる,っている。テーブルの上には、化粧の道具が並んでいる。その誰かは鏡に見入り、熱心に[PET_BOUNDARY]顔をいじって[PET_BOUNDARY]いる。そして…しばらくして鏡の中の人物はニヤニヤ笑い出した。…だが、それが誰,顔をいじって,0,っている。テーブルの上には、化粧の道具が並んでいる。その誰かは鏡に見入り、熱心に顔をいじっている。そして…しばらくして鏡の中の人物はニヤニヤ笑い出した。…だが、それが誰,sometimes
82,8,顔をいじる,車を買った、オーディションがこうで…と。 そのうち、ヘアメイクも到着して、彼らの[PET_BOUNDARY]顔をいじりながら[PET_BOUNDARY]ワイワイと仲良し同士、大盛り上がり。モーリはニコニコとソファに座って彼ら,顔をいじりながら,0,車を買った、オーディションがこうで…と。 そのうち、ヘアメイクも到着して、彼らの顔をいじりながらワイワイと仲良し同士、大盛り上がり。モーリはニコニコとソファに座って彼ら,sometimes
83,8,顔をいじる,自分は友達によく[PET_BOUNDARY]顔をいじられるのですが[PET_BOUNDARY]、自分の顔は普通でしょうか？悪いでしょうか？,顔をいじられるのですが,0,自分は友達によく顔をいじられるのですが、自分の顔は普通でしょうか？悪いでしょうか？,sometimes
84,8,顔をいじる,ここ数年[PET_BOUNDARY]顔をいじるのが[PET_BOUNDARY]癖になってしまっていて暇さえあれば毛穴の角栓を押し出したり,顔をいじるのが,0,ここ数年顔をいじるのが癖になってしまっていて暇さえあれば毛穴の角栓を押し出したり,sometimes
85,8,顔をいじる,周りの友達は可愛いし、男子には[PET_BOUNDARY]顔をいじられる[PET_BOUNDARY]。とりあえず、整形して生きてみようと思いました。,顔をいじられる,0,周りの友達は可愛いし、男子には顔をいじられる。とりあえず、整形して生きてみようと思いました。,sometimes
86,8,顔をいじる,いだったが、意外に中高年層やカップルにも人気が広がっている。同社編集部は「自分の[PET_BOUNDARY]顔をいじる[PET_BOUNDARY]抵抗感が薄れてきた。実際に整形するかどうかはともかく、違う自分を見てみたいと思,顔をいじる,1,いだったが、意外に中高年層やカップルにも人気が広がっている。同社編集部は「自分の顔をいじる抵抗感が薄れてきた。実際に整形するかどうかはともかく、違う自分を見てみたいと思,sometimes
87,8,顔をいじる,10代の頃に顔がむくんで見える写真が1枚あるだけで、みんな私が[PET_BOUNDARY]顔をいじり[PET_BOUNDARY]まくったって思ってるの。あなただって13歳の頃と今は同じ顔じゃないでしょ？,顔をいじり,1,10代の頃に顔がむくんで見える写真が1枚あるだけで、みんな私が顔をいじりまくったって思ってるの。あなただって13歳の頃と今は同じ顔じゃないでしょ？,sometimes
88,8,顔をいじる,輪郭をいじる前にあまり[PET_BOUNDARY]顔をいじらない[PET_BOUNDARY]方が良いと思うのですが、ハイフとかもやめた方がいいですか？,顔をいじらない,1,輪郭をいじる前にあまり顔をいじらない方が良いと思うのですが、ハイフとかもやめた方がいいですか？,sometimes
89,8,顔をいじる,菊地姫奈さんキレイになりましたね。[PET_BOUNDARY]顔をいじりました[PET_BOUNDARY]？普通にメイクを変えたならどんな風に変えたんでしょうか？,顔をいじりました,1,菊地姫奈さんキレイになりましたね。顔をいじりました？普通にメイクを変えたならどんな風に変えたんでしょうか？,sometimes
90,8,顔をいじる,K POPアイドルで[PET_BOUNDARY]顔をいじってない[PET_BOUNDARY]人っているんですか？みんな少なくともどこかしら整形してますか？,顔をいじってない,1,K POPアイドルで顔をいじってない人っているんですか？みんな少なくともどこかしら整形してますか？,sometimes
91,8,顔をいじる,親はコンプレックスだからなんだ、[PET_BOUNDARY]顔をいじるな[PET_BOUNDARY]、勉強しろと言うだけです,顔をいじるな,1,親はコンプレックスだからなんだ、顔をいじるな、勉強しろと言うだけです,sometimes
92,8,顔をいじる,整形している方に質問です。「[PET_BOUNDARY]顔をいじってる[PET_BOUNDARY]？」と人に聞かれたら何と答えますか？私は人に聞かれたのですが、何も答えれませんでした。,顔をいじってる,1,整形している方に質問です。「顔をいじってる？」と人に聞かれたら何と答えますか？私は人に聞かれたのですが、何も答えれませんでした。,sometimes
208,16,小さい方,軽くないとわかっていたので、すぐにとびかかれるところまで、じりじりと間をつめた。[PET_BOUNDARY]小さい方の[PET_BOUNDARY]ドリグは、底が知れない黄色い目を、ブレンダとみんなのいる橋とに交互にむけながら,小さい方の,0,軽くないとわかっていたので、すぐにとびかかれるところまで、じりじりと間をつめた。小さい方のドリグは、底が知れない黄色い目を、ブレンダとみんなのいる橋とに交互にむけながら,sometimes
209,16,小さい方,きいと思うかもしれませんが、以外と日本人の手になじむのです。ただ、女性など、手が[PET_BOUNDARY]小さい方は[PET_BOUNDARY]他のものがいいかもしれません。サンプルを触って、ボタンがカチャカチャしてオモチ,小さい方は,0,きいと思うかもしれませんが、以外と日本人の手になじむのです。ただ、女性など、手が小さい方は他のものがいいかもしれません。サンプルを触って、ボタンがカチャカチャしてオモチ,sometimes
210,16,小さい方,大きくなっちゃった。。仕方がないので、コブは諦めて、キッカーに移動。前回は手前の[PET_BOUNDARY]小さい方を[PET_BOUNDARY]飛んだので、今回は大きい方を飛んでみる（＾＾；でも、台が平らでつまらないｗｗ手,小さい方を,0,大きくなっちゃった。。仕方がないので、コブは諦めて、キッカーに移動。前回は手前の小さい方を飛んだので、今回は大きい方を飛んでみる（＾＾；でも、台が平らでつまらないｗｗ手,sometimes
211,16,小さい方,す。このときのＭＳＳの値は１，４６０オクテットです。●２つのホストのＭＳＳの値の[PET_BOUNDARY]小さい方を[PET_BOUNDARY]採用 送信ホストが、ＭＳＳとして決定した長さのＴＣＰセグメントを転送した結果、,小さい方を,0,す。このときのＭＳＳの値は１，４６０オクテットです。●２つのホストのＭＳＳの値の小さい方を採用 送信ホストが、ＭＳＳとして決定した長さのＴＣＰセグメントを転送した結果、,sometimes
212,16,小さい方,男の子マチュー 一〇歳 一番クラスで小さかったこの子は、自分でも、まあまあ[PET_BOUNDARY]小さい方[PET_BOUNDARY]、といった。でももうすぐ大きくなるんだ、と決意を見せた。目と髪は茶色、そして肌は,小さい方,0,男の子マチュー 一〇歳 一番クラスで小さかったこの子は、自分でも、まあまあ小さい方、といった。でももうすぐ大きくなるんだ、と決意を見せた。目と髪は茶色、そして肌は,sometimes
213,16,小さい方,、最近の写真をメールで交換している。 転校した当時の英俊は、クラスの男子の中では[PET_BOUNDARY]小さい方だったのだが[PET_BOUNDARY]、今は百七十五センチあるらしい。もともとスポーツ万能の美少年だったの,小さい方だったのだが,0,、最近の写真をメールで交換している。 転校した当時の英俊は、クラスの男子の中では小さい方だったのだが、今は百七十五センチあるらしい。もともとスポーツ万能の美少年だったの,sometimes
214,16,小さい方,のを記録しましょう。それから、何か小さなことを選んで、習慣を変えてみます。目標は[PET_BOUNDARY]小さい方が[PET_BOUNDARY]いいのです。セルフ・エステイームを高める道は、ほんの少しずつ進むべきです。 何,小さい方が,0,のを記録しましょう。それから、何か小さなことを選んで、習慣を変えてみます。目標は小さい方がいいのです。セルフ・エステイームを高める道は、ほんの少しずつ進むべきです。 何,sometimes
215,16,小さい方,ほっとしたようだった。「きみたちと話がしたいんだ」とジェラルド。 「なんの話？」[PET_BOUNDARY]小さい方の[PET_BOUNDARY]ドリグは、まだあとずさりながら言った。 「〈湿原〉が湖になっちゃうことについて,小さい方の,0,ほっとしたようだった。「きみたちと話がしたいんだ」とジェラルド。 「なんの話？」小さい方のドリグは、まだあとずさりながら言った。 「〈湿原〉が湖になっちゃうことについて,sometimes
216,16,小さい方,として大切な作業です． 研磨剤は粒の大きいものから小さいものまで各種あり，番号が[PET_BOUNDARY]小さい方が[PET_BOUNDARY]，粒は大きくヤスリ面の目は粗くなります．たとえば２４０番の紙ヤスリは粒が大きく,小さい方が,0,として大切な作業です． 研磨剤は粒の大きいものから小さいものまで各種あり，番号が小さい方が，粒は大きくヤスリ面の目は粗くなります．たとえば２４０番の紙ヤスリは粒が大きく,sometimes
217,16,小さい方,そろえると底２は１より大きく，√３＜３＜５であるからすなわち 練習１９ 次の数を[PET_BOUNDARY]小さい方から[PET_BOUNDARY]順に並べよ。Ｃ 対数関数を含む方程式，不等式 対数関数を含む方程式や不等式を,小さい方から,0,そろえると底２は１より大きく，√３＜３＜５であるからすなわち 練習１９ 次の数を小さい方から順に並べよ。Ｃ 対数関数を含む方程式，不等式 対数関数を含む方程式や不等式を,sometimes
218,16,小さい方,ラムだっておかしくない。もう二度とお目にかかれないかもしれない逸品だからね」 「[PET_BOUNDARY]小さい方は[PET_BOUNDARY]？」 「十キログラムかそこらだろう。十五キログラムの代金なら決まりだ」 「翡翠,小さい方は,0,ラムだっておかしくない。もう二度とお目にかかれないかもしれない逸品だからね」 「小さい方は？」 「十キログラムかそこらだろう。十五キログラムの代金なら決まりだ」 「翡翠,sometimes
219,16,小さい方,もＬでも大丈夫なのでお勧めとしてはサイズの[PET_BOUNDARY]小さい方を[PET_BOUNDARY]薦めているらしいです。理由は小さい方が軽いから。 納得です。で、嫁が昨年まで使っていたカーテルのＭが眠っていたのでそ,小さい方を,0,もＬでも大丈夫なのでお勧めとしてはサイズの小さい方を薦めているらしいです。理由は小さい方が軽いから。 納得です。で、嫁が昨年まで使っていたカーテルのＭが眠っていたのでそ,sometimes
220,16,小さい方,もＬでも大丈夫なのでお勧めとしてはサイズの小さい方を薦めているらしいです。理由は[PET_BOUNDARY]小さい方が[PET_BOUNDARY]軽いから。 納得です。で、嫁が昨年まで使っていたカーテルのＭが眠っていたのでそ,小さい方が,0,もＬでも大丈夫なのでお勧めとしてはサイズの小さい方を薦めているらしいです。理由は小さい方が軽いから。 納得です。で、嫁が昨年まで使っていたカーテルのＭが眠っていたのでそ,sometimes
221,16,小さい方,ドライブの前に[PET_BOUNDARY]小さい方を[PET_BOUNDARY]済ませておきました。,小さい方を,1,ドライブの前に小さい方を済ませておきました。,sometimes
222,16,小さい方,映画が始まる前に[PET_BOUNDARY]小さい方に[PET_BOUNDARY]行っておこうかな。,小さい方に,1,映画が始まる前に小さい方に行っておこうかな。,sometimes
223,16,小さい方,水をたくさん飲むので、[PET_BOUNDARY]小さい方が[PET_BOUNDARY]近くなってしまいます。,小さい方が,1,水をたくさん飲むので、小さい方が近くなってしまいます。,sometimes
224,16,小さい方,夜中に[PET_BOUNDARY]小さい方で[PET_BOUNDARY]何度も起きてしまうのが悩みです。,小さい方で,1,夜中に小さい方で何度も起きてしまうのが悩みです。,sometimes
225,16,小さい方,子どもが自分から[PET_BOUNDARY]小さい方に[PET_BOUNDARY]行けるようになってきました。,小さい方に,1,子どもが自分から小さい方に行けるようになってきました。,sometimes
226,16,小さい方,寝る前に[PET_BOUNDARY]小さい方を[PET_BOUNDARY]済ませてから布団に入りなさい、といつも言っています。,小さい方を,1,寝る前に小さい方を済ませてから布団に入りなさい、といつも言っています。,sometimes
227,16,小さい方,会議の途中で[PET_BOUNDARY]小さい方に[PET_BOUNDARY]行きたくなって、少し集中できませんでした。,小さい方に,1,会議の途中で小さい方に行きたくなって、少し集中できませんでした。,sometimes
228,16,小さい方,長時間の試験の前は、[PET_BOUNDARY]小さい方を[PET_BOUNDARY]忘れずに行くようにしています。,小さい方を,1,長時間の試験の前は、小さい方を忘れずに行くようにしています。,sometimes
260,20,女の子の日,[PET_BOUNDARY]女の子の日に[PET_BOUNDARY]出てくるるものは、血じゃないと習った気がするのですが、血との違いを教えてくださ,女の子の日に,1,女の子の日に出てくるるものは、血じゃないと習った気がするのですが、血との違いを教えてくださ,sometimes
261,20,女の子の日,[PET_BOUNDARY]女の子の日が[PET_BOUNDARY]始まるとお腹の痛みだけでなく気分も沈みやすくなるので、無理をしないようにしています。,女の子の日が,1,女の子の日が始まるとお腹の痛みだけでなく気分も沈みやすくなるので、無理をしないようにしています。,sometimes
262,20,女の子の日,友達との旅行がちょうど[PET_BOUNDARY]女の子の日と[PET_BOUNDARY]重なってしまい、思うように楽しめなかったことがあります。,女の子の日と,1,友達との旅行がちょうど女の子の日と重なってしまい、思うように楽しめなかったことがあります。,sometimes
263,20,女の子の日,[PET_BOUNDARY]女の子の日は[PET_BOUNDARY]体がだるくて頭痛もひどくなるため、仕事の予定を調整することが多いです。,女の子の日は,1,女の子の日は体がだるくて頭痛もひどくなるため、仕事の予定を調整することが多いです。,sometimes
264,20,女の子の日,彼女は[PET_BOUNDARY]女の子の日に[PET_BOUNDARY]なると食欲が増して甘いものばかり食べたくなると笑って話していました。,女の子の日に,1,彼女は女の子の日になると食欲が増して甘いものばかり食べたくなると笑って話していました。,sometimes
265,20,女の子の日,[PET_BOUNDARY]女の子の日が[PET_BOUNDARY]遅れると少し不安になり、体調の変化にとても敏感になってしまいます。,女の子の日が,1,女の子の日が遅れると少し不安になり、体調の変化にとても敏感になってしまいます。,sometimes
266,20,女の子の日,[PET_BOUNDARY]女の子の日は[PET_BOUNDARY]普段よりも体が冷えやすくなるので、温かい飲み物を意識して摂るようにしています。,女の子の日は,1,女の子の日は普段よりも体が冷えやすくなるので、温かい飲み物を意識して摂るようにしています。,sometimes
