row_id,PET_id,PET,expanded_text,span_text,label,whole_text,pet_type
80,8,顔をいじる,でもついたのか。 それとも旅行中、他の男と関係でもできたのか。しきりに鏡台を見て[PET_BOUNDARY]顔をいじって[PET_BOUNDARY]いるが、それも若い男と親しくなったせいなのか。考えだすと衿子の行動の一つ一つ,顔をいじって,0,でもついたのか。 それとも旅行中、他の男と関係でもできたのか。しきりに鏡台を見て顔をいじっているが、それも若い男と親しくなったせいなのか。考えだすと衿子の行動の一つ一つ,sometimes
81,8,顔をいじる,っている。テーブルの上には、化粧の道具が並んでいる。その誰かは鏡に見入り、熱心に[PET_BOUNDARY]顔をいじって[PET_BOUNDARY]いる。そして…しばらくして鏡の中の人物はニヤニヤ笑い出した。…だが、それが誰,顔をいじって,0,っている。テーブルの上には、化粧の道具が並んでいる。その誰かは鏡に見入り、熱心に顔をいじっている。そして…しばらくして鏡の中の人物はニヤニヤ笑い出した。…だが、それが誰,sometimes
82,8,顔をいじる,車を買った、オーディションがこうで…と。 そのうち、ヘアメイクも到着して、彼らの[PET_BOUNDARY]顔をいじりながら[PET_BOUNDARY]ワイワイと仲良し同士、大盛り上がり。モーリはニコニコとソファに座って彼ら,顔をいじりながら,0,車を買った、オーディションがこうで…と。 そのうち、ヘアメイクも到着して、彼らの顔をいじりながらワイワイと仲良し同士、大盛り上がり。モーリはニコニコとソファに座って彼ら,sometimes
83,8,顔をいじる,自分は友達によく[PET_BOUNDARY]顔をいじられるのですが[PET_BOUNDARY]、自分の顔は普通でしょうか？悪いでしょうか？,顔をいじられるのですが,0,自分は友達によく顔をいじられるのですが、自分の顔は普通でしょうか？悪いでしょうか？,sometimes
84,8,顔をいじる,ここ数年[PET_BOUNDARY]顔をいじるのが[PET_BOUNDARY]癖になってしまっていて暇さえあれば毛穴の角栓を押し出したり,顔をいじるのが,0,ここ数年顔をいじるのが癖になってしまっていて暇さえあれば毛穴の角栓を押し出したり,sometimes
85,8,顔をいじる,周りの友達は可愛いし、男子には[PET_BOUNDARY]顔をいじられる[PET_BOUNDARY]。とりあえず、整形して生きてみようと思いました。,顔をいじられる,0,周りの友達は可愛いし、男子には顔をいじられる。とりあえず、整形して生きてみようと思いました。,sometimes
86,8,顔をいじる,いだったが、意外に中高年層やカップルにも人気が広がっている。同社編集部は「自分の[PET_BOUNDARY]顔をいじる[PET_BOUNDARY]抵抗感が薄れてきた。実際に整形するかどうかはともかく、違う自分を見てみたいと思,顔をいじる,1,いだったが、意外に中高年層やカップルにも人気が広がっている。同社編集部は「自分の顔をいじる抵抗感が薄れてきた。実際に整形するかどうかはともかく、違う自分を見てみたいと思,sometimes
87,8,顔をいじる,10代の頃に顔がむくんで見える写真が1枚あるだけで、みんな私が[PET_BOUNDARY]顔をいじり[PET_BOUNDARY]まくったって思ってるの。あなただって13歳の頃と今は同じ顔じゃないでしょ？,顔をいじり,1,10代の頃に顔がむくんで見える写真が1枚あるだけで、みんな私が顔をいじりまくったって思ってるの。あなただって13歳の頃と今は同じ顔じゃないでしょ？,sometimes
88,8,顔をいじる,輪郭をいじる前にあまり[PET_BOUNDARY]顔をいじらない[PET_BOUNDARY]方が良いと思うのですが、ハイフとかもやめた方がいいですか？,顔をいじらない,1,輪郭をいじる前にあまり顔をいじらない方が良いと思うのですが、ハイフとかもやめた方がいいですか？,sometimes
89,8,顔をいじる,菊地姫奈さんキレイになりましたね。[PET_BOUNDARY]顔をいじりました[PET_BOUNDARY]？普通にメイクを変えたならどんな風に変えたんでしょうか？,顔をいじりました,1,菊地姫奈さんキレイになりましたね。顔をいじりました？普通にメイクを変えたならどんな風に変えたんでしょうか？,sometimes
90,8,顔をいじる,K POPアイドルで[PET_BOUNDARY]顔をいじってない[PET_BOUNDARY]人っているんですか？みんな少なくともどこかしら整形してますか？,顔をいじってない,1,K POPアイドルで顔をいじってない人っているんですか？みんな少なくともどこかしら整形してますか？,sometimes
91,8,顔をいじる,親はコンプレックスだからなんだ、[PET_BOUNDARY]顔をいじるな[PET_BOUNDARY]、勉強しろと言うだけです,顔をいじるな,1,親はコンプレックスだからなんだ、顔をいじるな、勉強しろと言うだけです,sometimes
92,8,顔をいじる,整形している方に質問です。「[PET_BOUNDARY]顔をいじってる[PET_BOUNDARY]？」と人に聞かれたら何と答えますか？私は人に聞かれたのですが、何も答えれませんでした。,顔をいじってる,1,整形している方に質問です。「顔をいじってる？」と人に聞かれたら何と答えますか？私は人に聞かれたのですが、何も答えれませんでした。,sometimes
110,10,丸い,ていくと突然高い筒形の石壁が現れた。明らかに人間の手によって作られたものだった。[PET_BOUNDARY]丸い[PET_BOUNDARY]煙突のような形の石壁に這って入り込んだコリンが外のみんなに叫んだ。 「光が見える,丸い,0,ていくと突然高い筒形の石壁が現れた。明らかに人間の手によって作られたものだった。丸い煙突のような形の石壁に這って入り込んだコリンが外のみんなに叫んだ。 「光が見える,sometimes
111,10,丸い,なわないけれど、京都人の心をつかんで離さないという点では負けてはいない。 鉄板の[PET_BOUNDARY]丸い[PET_BOUNDARY]型に生地が流し込まれ、その上にあんこがたっぷりのせられると、周辺には甘い玉子の香,丸い,0,なわないけれど、京都人の心をつかんで離さないという点では負けてはいない。 鉄板の丸い型に生地が流し込まれ、その上にあんこがたっぷりのせられると、周辺には甘い玉子の香,sometimes
112,10,丸い,近くの雑木林でどんぐり拾いをする。反り返った細い鱗片の密生する殻を被った、大きく[PET_BOUNDARY]丸い[PET_BOUNDARY]櫟のどんぐり。 日本が経済成長をはじめる直前の、昭和三十年代前半にできた上水辺り,丸い,0,近くの雑木林でどんぐり拾いをする。反り返った細い鱗片の密生する殻を被った、大きく丸い櫟のどんぐり。 日本が経済成長をはじめる直前の、昭和三十年代前半にできた上水辺り,sometimes
113,10,丸い,っているのが一種の記憶喪失だとしても、この場所には説明がつかない。藤木は、奇妙な[PET_BOUNDARY]丸い[PET_BOUNDARY]岩の連なりを眺めながら、自分の心の中で、恐怖がじわじわと膨れ上がってくるのを感じ,丸い,0,っているのが一種の記憶喪失だとしても、この場所には説明がつかない。藤木は、奇妙な丸い岩の連なりを眺めながら、自分の心の中で、恐怖がじわじわと膨れ上がってくるのを感じ,sometimes
114,10,丸い,ました。 ベニヤ板や木ネジをだんだんに手にいれて、いよいよ望遠鏡の筒づくりです。[PET_BOUNDARY]丸い[PET_BOUNDARY]筒はつくるのがたいへんなので、ボクはベニヤ板で四角い筒をつくることにしました。,丸い,0,ました。 ベニヤ板や木ネジをだんだんに手にいれて、いよいよ望遠鏡の筒づくりです。丸い筒はつくるのがたいへんなので、ボクはベニヤ板で四角い筒をつくることにしました。,sometimes
115,10,丸い,ューマイを包む要領で口をつまんで巾着にする。余分な粘土をはさみで切って形を整え、[PET_BOUNDARY]丸い[PET_BOUNDARY]ふたを作り、好みの花を飾る。桃の花と菜の花の一輪ざし作品３９ページ●出来上がり寸,丸い,0,ューマイを包む要領で口をつまんで巾着にする。余分な粘土をはさみで切って形を整え、丸いふたを作り、好みの花を飾る。桃の花と菜の花の一輪ざし作品３９ページ●出来上がり寸,sometimes
116,10,丸い,胃腸障害を起こしはじめると、今までヤギのウンコのようにコロコロし、黒光りしていた[PET_BOUNDARY]丸い[PET_BOUNDARY]粒に粘液がつきはじめる。それが進むと粒と粒が変形してくっつき合うようになる。これ,丸い,0,胃腸障害を起こしはじめると、今までヤギのウンコのようにコロコロし、黒光りしていた丸い粒に粘液がつきはじめる。それが進むと粒と粒が変形してくっつき合うようになる。これ,sometimes
117,10,丸い,勧め出来ませんね。粒度の大きい粗い砂ですとヒゲを痛めやすいですよ。細かくて、粒の[PET_BOUNDARY]丸い[PET_BOUNDARY]軽い物の方がいいと思います。,丸い,0,勧め出来ませんね。粒度の大きい粗い砂ですとヒゲを痛めやすいですよ。細かくて、粒の丸い軽い物の方がいいと思います。,sometimes
118,10,丸い,はクラクラと倒れ込みそうな目眩を感じた。 黒いビー玉を埋めたようにツヤツヤと輝く[PET_BOUNDARY]丸い[PET_BOUNDARY]瞳。人を疑うことなど知らなさそうなあどけない表情で笑って見上げられると、不覚にも,丸い,0,はクラクラと倒れ込みそうな目眩を感じた。 黒いビー玉を埋めたようにツヤツヤと輝く丸い瞳。人を疑うことなど知らなさそうなあどけない表情で笑って見上げられると、不覚にも,sometimes
119,10,丸い,。僕たちはスタートの時、男の子は黒、女の子は白のプラスチックの同じ番号が書かれた[PET_BOUNDARY]丸い[PET_BOUNDARY]フダを渡されているのです。そのフダをこの賽銭箱の上に置かれた板に引っかければ、チ,丸い,0,。僕たちはスタートの時、男の子は黒、女の子は白のプラスチックの同じ番号が書かれた丸いフダを渡されているのです。そのフダをこの賽銭箱の上に置かれた板に引っかければ、チ,sometimes
120,10,丸い,怪鳥より首が長くて顔が細いけど、フードをかぶったような頭をしてるし、太ってて体が[PET_BOUNDARY]丸いし[PET_BOUNDARY]、もしかして怪鳥はドードー、とミックリは思った。 それで、もっとドードーのこと,丸いし,1,怪鳥より首が長くて顔が細いけど、フードをかぶったような頭をしてるし、太ってて体が丸いし、もしかして怪鳥はドードー、とミックリは思った。 それで、もっとドードーのこと,sometimes
121,10,丸い,身体つきをしていた。いっぽうはやせた長身で顔の輪郭が細かった。もうひとりは全体に[PET_BOUNDARY]丸い[PET_BOUNDARY]感じで、顔半分ほど背が低い。 「隊の方から連絡が来ているはずですが。第九部隊の田,丸い,1,身体つきをしていた。いっぽうはやせた長身で顔の輪郭が細かった。もうひとりは全体に丸い感じで、顔半分ほど背が低い。 「隊の方から連絡が来ているはずですが。第九部隊の田,sometimes
122,10,丸い,と場所だったのかもしれない。とにかく、背後には小山悟が立っていた。薄暗い無表情な[PET_BOUNDARY]丸い[PET_BOUNDARY]顔。小柄なのに醜く太った体。ものうげで重い空気。 『先生に言うのはやめてほしい。,丸い,1,と場所だったのかもしれない。とにかく、背後には小山悟が立っていた。薄暗い無表情な丸い顔。小柄なのに醜く太った体。ものうげで重い空気。 『先生に言うのはやめてほしい。,sometimes
123,10,丸い,き、後ろからポンポンと誰かに肩をたたかれた。ふりむくと、制服を着たポリスである。[PET_BOUNDARY]丸い[PET_BOUNDARY]ポッチャリした顔のポリスは、笑いながら「ラーラーラー」と何か言っている。ミスター,丸い,1,き、後ろからポンポンと誰かに肩をたたかれた。ふりむくと、制服を着たポリスである。丸いポッチャリした顔のポリスは、笑いながら「ラーラーラー」と何か言っている。ミスター,sometimes
136,12,太め,い。中肉でしたら前幅２４後幅２９程度。前幅が２５以上、後幅が３０を超えるとかなり[PET_BOUNDARY]太めに[PET_BOUNDARY]なるかと・・・。ちょっとくらいなら、着付けのときにごまかせます。,太めに,1,い。中肉でしたら前幅２４後幅２９程度。前幅が２５以上、後幅が３０を超えるとかなり太めになるかと・・・。ちょっとくらいなら、着付けのときにごまかせます。,sometimes
137,12,太め,／トゥモローランド）ＧＲＡＣＥ縦のラインが強調してくれる、センタープレス。かなり[PET_BOUNDARY]太めでも[PET_BOUNDARY]はきやすくなっています。裾はダブル。パンツ￥２４、０００（グレースクラス／グ,太めでも,1,／トゥモローランド）ＧＲＡＣＥ縦のラインが強調してくれる、センタープレス。かなり太めでもはきやすくなっています。裾はダブル。パンツ￥２４、０００（グレースクラス／グ,sometimes
138,12,太め,今は痩せていて問題なくても、年をとるにつれ、色々大変になってきますよー。ちょっと[PET_BOUNDARY]太めの[PET_BOUNDARY]方が長生きしやすいって最近ニュースにもなっていましたよね。・・すみません、余計,太めの,1,今は痩せていて問題なくても、年をとるにつれ、色々大変になってきますよー。ちょっと太めの方が長生きしやすいって最近ニュースにもなっていましたよね。・・すみません、余計,sometimes
139,12,太め,きた。 「おじさん、女の子の三人組とすれちがわなかった？ 髪の長い子と、ちょっと[PET_BOUNDARY]太めの[PET_BOUNDARY]子と、ガリでノッポの子の三人なんだけど。」 「ああ。たった今、あのカーブの下あ,太めの,1,きた。 「おじさん、女の子の三人組とすれちがわなかった？ 髪の長い子と、ちょっと太めの子と、ガリでノッポの子の三人なんだけど。」 「ああ。たった今、あのカーブの下あ,sometimes
140,12,太め,人とチームプレーをしなくても済むところが気に入っていた。 光子はお母さんをわざと[PET_BOUNDARY]太めに[PET_BOUNDARY]描き、飼っている猫のトン太のだらしない昼寝姿を描いた。お母さんの方はあまりうま,太めに,1,人とチームプレーをしなくても済むところが気に入っていた。 光子はお母さんをわざと太めに描き、飼っている猫のトン太のだらしない昼寝姿を描いた。お母さんの方はあまりうま,sometimes
141,12,太め,い込んだ。広場まで距離はあるが、できるだけ目を凝らしてチャーリーは広場を眺めた。[PET_BOUNDARY]太めの[PET_BOUNDARY]ネコの群れがいる。ひと塊になって、みんなして足を突き出し、少し背中を丸めて、気,太めの,1,い込んだ。広場まで距離はあるが、できるだけ目を凝らしてチャーリーは広場を眺めた。太めのネコの群れがいる。ひと塊になって、みんなして足を突き出し、少し背中を丸めて、気,sometimes
142,12,太め,型を、アメリカでは「ファット（デブ）」とはいわない。「チョビー」という。ちょっと[PET_BOUNDARY]太めの[PET_BOUNDARY]可愛い子ちゃん、という意味だ。 一方、太り気味の男性のことは、「ウェル・ビルト,太めの,1,型を、アメリカでは「ファット（デブ）」とはいわない。「チョビー」という。ちょっと太めの可愛い子ちゃん、という意味だ。 一方、太り気味の男性のことは、「ウェル・ビルト,sometimes
