row_id,PET_id,PET,expanded_text,span_text,label,whole_text,pet_type
80,8,顔をいじる,でもついたのか。 それとも旅行中、他の男と関係でもできたのか。しきりに鏡台を見て[PET_BOUNDARY]顔をいじって[PET_BOUNDARY]いるが、それも若い男と親しくなったせいなのか。考えだすと衿子の行動の一つ一つ,顔をいじって,0,でもついたのか。 それとも旅行中、他の男と関係でもできたのか。しきりに鏡台を見て顔をいじっているが、それも若い男と親しくなったせいなのか。考えだすと衿子の行動の一つ一つ,sometimes
81,8,顔をいじる,っている。テーブルの上には、化粧の道具が並んでいる。その誰かは鏡に見入り、熱心に[PET_BOUNDARY]顔をいじって[PET_BOUNDARY]いる。そして…しばらくして鏡の中の人物はニヤニヤ笑い出した。…だが、それが誰,顔をいじって,0,っている。テーブルの上には、化粧の道具が並んでいる。その誰かは鏡に見入り、熱心に顔をいじっている。そして…しばらくして鏡の中の人物はニヤニヤ笑い出した。…だが、それが誰,sometimes
82,8,顔をいじる,車を買った、オーディションがこうで…と。 そのうち、ヘアメイクも到着して、彼らの[PET_BOUNDARY]顔をいじりながら[PET_BOUNDARY]ワイワイと仲良し同士、大盛り上がり。モーリはニコニコとソファに座って彼ら,顔をいじりながら,0,車を買った、オーディションがこうで…と。 そのうち、ヘアメイクも到着して、彼らの顔をいじりながらワイワイと仲良し同士、大盛り上がり。モーリはニコニコとソファに座って彼ら,sometimes
83,8,顔をいじる,自分は友達によく[PET_BOUNDARY]顔をいじられるのですが[PET_BOUNDARY]、自分の顔は普通でしょうか？悪いでしょうか？,顔をいじられるのですが,0,自分は友達によく顔をいじられるのですが、自分の顔は普通でしょうか？悪いでしょうか？,sometimes
84,8,顔をいじる,ここ数年[PET_BOUNDARY]顔をいじるのが[PET_BOUNDARY]癖になってしまっていて暇さえあれば毛穴の角栓を押し出したり,顔をいじるのが,0,ここ数年顔をいじるのが癖になってしまっていて暇さえあれば毛穴の角栓を押し出したり,sometimes
85,8,顔をいじる,周りの友達は可愛いし、男子には[PET_BOUNDARY]顔をいじられる[PET_BOUNDARY]。とりあえず、整形して生きてみようと思いました。,顔をいじられる,0,周りの友達は可愛いし、男子には顔をいじられる。とりあえず、整形して生きてみようと思いました。,sometimes
86,8,顔をいじる,いだったが、意外に中高年層やカップルにも人気が広がっている。同社編集部は「自分の[PET_BOUNDARY]顔をいじる[PET_BOUNDARY]抵抗感が薄れてきた。実際に整形するかどうかはともかく、違う自分を見てみたいと思,顔をいじる,1,いだったが、意外に中高年層やカップルにも人気が広がっている。同社編集部は「自分の顔をいじる抵抗感が薄れてきた。実際に整形するかどうかはともかく、違う自分を見てみたいと思,sometimes
87,8,顔をいじる,10代の頃に顔がむくんで見える写真が1枚あるだけで、みんな私が[PET_BOUNDARY]顔をいじり[PET_BOUNDARY]まくったって思ってるの。あなただって13歳の頃と今は同じ顔じゃないでしょ？,顔をいじり,1,10代の頃に顔がむくんで見える写真が1枚あるだけで、みんな私が顔をいじりまくったって思ってるの。あなただって13歳の頃と今は同じ顔じゃないでしょ？,sometimes
88,8,顔をいじる,輪郭をいじる前にあまり[PET_BOUNDARY]顔をいじらない[PET_BOUNDARY]方が良いと思うのですが、ハイフとかもやめた方がいいですか？,顔をいじらない,1,輪郭をいじる前にあまり顔をいじらない方が良いと思うのですが、ハイフとかもやめた方がいいですか？,sometimes
89,8,顔をいじる,菊地姫奈さんキレイになりましたね。[PET_BOUNDARY]顔をいじりました[PET_BOUNDARY]？普通にメイクを変えたならどんな風に変えたんでしょうか？,顔をいじりました,1,菊地姫奈さんキレイになりましたね。顔をいじりました？普通にメイクを変えたならどんな風に変えたんでしょうか？,sometimes
90,8,顔をいじる,K POPアイドルで[PET_BOUNDARY]顔をいじってない[PET_BOUNDARY]人っているんですか？みんな少なくともどこかしら整形してますか？,顔をいじってない,1,K POPアイドルで顔をいじってない人っているんですか？みんな少なくともどこかしら整形してますか？,sometimes
91,8,顔をいじる,親はコンプレックスだからなんだ、[PET_BOUNDARY]顔をいじるな[PET_BOUNDARY]、勉強しろと言うだけです,顔をいじるな,1,親はコンプレックスだからなんだ、顔をいじるな、勉強しろと言うだけです,sometimes
92,8,顔をいじる,整形している方に質問です。「[PET_BOUNDARY]顔をいじってる[PET_BOUNDARY]？」と人に聞かれたら何と答えますか？私は人に聞かれたのですが、何も答えれませんでした。,顔をいじってる,1,整形している方に質問です。「顔をいじってる？」と人に聞かれたら何と答えますか？私は人に聞かれたのですが、何も答えれませんでした。,sometimes
189,15,大きい方,今朝、トイレで生理でもないのに、[PET_BOUNDARY]大きい方を[PET_BOUNDARY]したら便器の中が真っ赤でした。前にも何回かあったのですが、今朝は二回入って二回とも,大きい方を,1,今朝、トイレで生理でもないのに、大きい方をしたら便器の中が真っ赤でした。前にも何回かあったのですが、今朝は二回入って二回とも,sometimes
190,15,大きい方,ヨーグルトを毎日食べるようになってから、朝は必ず[PET_BOUNDARY]大きい方が[PET_BOUNDARY]出るようになりました。,大きい方が,1,ヨーグルトを毎日食べるようになってから、朝は必ず大きい方が出るようになりました。,sometimes
191,15,大きい方,野菜不足だと、[PET_BOUNDARY]大きい方の[PET_BOUNDARY]調子がすぐに悪くなるんです。,大きい方の,1,野菜不足だと、大きい方の調子がすぐに悪くなるんです。,sometimes
192,15,大きい方,出かける前に必ず[PET_BOUNDARY]大きい方を[PET_BOUNDARY]済ませておかないと安心できません。,大きい方を,1,出かける前に必ず大きい方を済ませておかないと安心できません。,sometimes
193,15,大きい方,キャンプ場では[PET_BOUNDARY]大きい方を[PET_BOUNDARY]するのに少し勇気がいりますね。,大きい方を,1,キャンプ場では大きい方をするのに少し勇気がいりますね。,sometimes
194,15,大きい方,子どもがトイレで[PET_BOUNDARY]大きい方が[PET_BOUNDARY]できるようになって、本当に成長を感じました。,大きい方が,1,子どもがトイレで大きい方ができるようになって、本当に成長を感じました。,sometimes
195,15,大きい方,昨日は[PET_BOUNDARY]大きい方が[PET_BOUNDARY]出なかったみたいで、ちょっと心配しています。,大きい方が,1,昨日は大きい方が出なかったみたいで、ちょっと心配しています。,sometimes
196,15,大きい方,薬を飲んでから、[PET_BOUNDARY]大きい方が[PET_BOUNDARY]ゆるくなってしまいました。,大きい方が,1,薬を飲んでから、大きい方がゆるくなってしまいました。,sometimes
197,15,大きい方,最近、[PET_BOUNDARY]大きい方が[PET_BOUNDARY]なかなか出なくて困っています。,大きい方が,1,最近、大きい方がなかなか出なくて困っています。,sometimes
198,15,大きい方,ては、どこの店をお尋ねになっても、そう滅多にあるものでは御座いません。おつむりの[PET_BOUNDARY]大きい方は[PET_BOUNDARY]、御自分に合うのがあったら、それでいいと云う事にして頂きません事には、その上に,大きい方は,0,ては、どこの店をお尋ねになっても、そう滅多にあるものでは御座いません。おつむりの大きい方は、御自分に合うのがあったら、それでいいと云う事にして頂きません事には、その上に,sometimes
199,15,大きい方,に入って邪魔じゃないですか？現在わたくしが掛けている眼鏡は、３年ほど前に店内でも[PET_BOUNDARY]大きい方の[PET_BOUNDARY]物を選びましたが、これも縁が視界に入って邪魔です。慣れの問題なんですよ。初めは,大きい方の,0,に入って邪魔じゃないですか？現在わたくしが掛けている眼鏡は、３年ほど前に店内でも大きい方の物を選びましたが、これも縁が視界に入って邪魔です。慣れの問題なんですよ。初めは,sometimes
200,15,大きい方,行チケットは入れたからヨシっとぉ。あとは傘どうしよっかなぁー。折り畳み傘とは言え[PET_BOUNDARY]大きい方が[PET_BOUNDARY]良いけど，すると サブ・バッグに入らなくなっちゃうし．．。ってか サブ・バッグ,大きい方が,0,行チケットは入れたからヨシっとぉ。あとは傘どうしよっかなぁー。折り畳み傘とは言え大きい方が良いけど，すると サブ・バッグに入らなくなっちゃうし．．。ってか サブ・バッグ,sometimes
201,15,大きい方,飛行機はなぜ浮くのですか？鉄のかたまりなのに…。飛行機が飛べるのは主翼（[PET_BOUNDARY]大きい方の[PET_BOUNDARY]翼）に浮力（浮く力）が働くように下面を略平らにし上面に丸味を付けているからです,大きい方の,0,飛行機はなぜ浮くのですか？鉄のかたまりなのに…。飛行機が飛べるのは主翼（大きい方の翼）に浮力（浮く力）が働くように下面を略平らにし上面に丸味を付けているからです,sometimes
202,15,大きい方,データをしまっておく抽斗みたいなもの。メモリーは作業をする机の上です。広い方が（[PET_BOUNDARY]大きい方が[PET_BOUNDARY]）いいですね。,大きい方が,0,データをしまっておく抽斗みたいなもの。メモリーは作業をする机の上です。広い方が（大きい方が）いいですね。,sometimes
203,15,大きい方,になります。２５ｃｍの換気扇は３０ｃｍ角の穴に取り付けます。３畳とはいえ換気扇は[PET_BOUNDARY]大きい方が[PET_BOUNDARY]良いと思いますよ。冬になると少し寒いですが・・・,大きい方が,0,になります。２５ｃｍの換気扇は３０ｃｍ角の穴に取り付けます。３畳とはいえ換気扇は大きい方が良いと思いますよ。冬になると少し寒いですが・・・,sometimes
204,15,大きい方,です。↑私もＮＯＪＯはおすすめしません。日本人の体型に合っていないようです。体の[PET_BOUNDARY]大きい方なら[PET_BOUNDARY]大丈夫かもしれませんが。あと、やはり暑そうです。人気があるのはピースリングだ,大きい方なら,0,です。↑私もＮＯＪＯはおすすめしません。日本人の体型に合っていないようです。体の大きい方なら大丈夫かもしれませんが。あと、やはり暑そうです。人気があるのはピースリングだ,sometimes
205,15,大きい方,アゴールデンです。今年も３個花をつけましたが実を付けるまでにはいたっていません。[PET_BOUNDARY]大きい方[PET_BOUNDARY]（２．３ｍ程度）が実生のポポーで品種・樹齢は不明です。今年も花をつけませんでした,大きい方,0,アゴールデンです。今年も３個花をつけましたが実を付けるまでにはいたっていません。大きい方（２．３ｍ程度）が実生のポポーで品種・樹齢は不明です。今年も花をつけませんでした,sometimes
206,15,大きい方,の前に芹香の顔が割り込んだ。 「うぅおわぁっ！」 それだけでも驚くのに、もう少し[PET_BOUNDARY]大きい方が[PET_BOUNDARY]いいですか？ とどこを見ていたのかわかったのか、視線でそんな事を問いかけてくる,大きい方が,0,の前に芹香の顔が割り込んだ。 「うぅおわぁっ！」 それだけでも驚くのに、もう少し大きい方がいいですか？ とどこを見ていたのかわかったのか、視線でそんな事を問いかけてくる,sometimes
207,15,大きい方,梯子を伝って降りた。そこから下が、左・右に別れ、洞穴状の墓跡になっている。右側の[PET_BOUNDARY]大きい方が[PET_BOUNDARY]、王女の墓と聞いて、更に約五メートル坂道を下り、右奥の暗がりへ足を踏みこんでい,大きい方が,0,梯子を伝って降りた。そこから下が、左・右に別れ、洞穴状の墓跡になっている。右側の大きい方が、王女の墓と聞いて、更に約五メートル坂道を下り、右奥の暗がりへ足を踏みこんでい,sometimes
304,22,プライベートゾーン,健康診断のときに、[PET_BOUNDARY]プライベートゾーンの[PET_BOUNDARY]ケアについても相談しました。,プライベートゾーンの,1,健康診断のときに、プライベートゾーンのケアについても相談しました。,sometimes
305,22,プライベートゾーン,月のものの時期は、[PET_BOUNDARY]プライベートゾーンを[PET_BOUNDARY]清潔に保つことを意識しています。,プライベートゾーンを,1,月のものの時期は、プライベートゾーンを清潔に保つことを意識しています。,sometimes
306,22,プライベートゾーン,出産後しばらくは、[PET_BOUNDARY]プライベートゾーンの[PET_BOUNDARY]違和感が続いていました。,プライベートゾーンの,1,出産後しばらくは、プライベートゾーンの違和感が続いていました。,sometimes
307,22,プライベートゾーン,敏感肌用の製品と同じように、[PET_BOUNDARY]プライベートゾーン用の[PET_BOUNDARY]専用ソープも売られています。,プライベートゾーン用の,1,敏感肌用の製品と同じように、プライベートゾーン用の専用ソープも売られています。,sometimes
308,22,プライベートゾーン,長時間の移動では、[PET_BOUNDARY]プライベートゾーンが[PET_BOUNDARY]不快にならないよう着替えを持ち歩きます。,プライベートゾーンが,1,長時間の移動では、プライベートゾーンが不快にならないよう着替えを持ち歩きます。,sometimes
309,22,プライベートゾーン,婦人科の先生に、[PET_BOUNDARY]プライベートゾーンの[PET_BOUNDARY]かゆみについて相談したことがあります。,プライベートゾーンの,1,婦人科の先生に、プライベートゾーンのかゆみについて相談したことがあります。,sometimes
310,22,プライベートゾーン,夏の暑い時期は、[PET_BOUNDARY]プライベートゾーンの[PET_BOUNDARY]ムレやニオイが気になりやすいです。,プライベートゾーンの,1,夏の暑い時期は、プライベートゾーンのムレやニオイが気になりやすいです。,sometimes
311,22,プライベートゾーン,出産を経験した友人が、[PET_BOUNDARY]プライベートゾーンの[PET_BOUNDARY]ケアの大切さを話してくれました。,プライベートゾーンの,1,出産を経験した友人が、プライベートゾーンのケアの大切さを話してくれました。,sometimes
312,22,プライベートゾーン,温泉やサウナに行くときは、[PET_BOUNDARY]プライベートゾーンの[PET_BOUNDARY]処理について少し気をつかいます。,プライベートゾーンの,1,温泉やサウナに行くときは、プライベートゾーンの処理について少し気をつかいます。,sometimes
313,22,プライベートゾーン,専門家によると、[PET_BOUNDARY]プライベートゾーンの[PET_BOUNDARY]トラブルは早めに受診することが大切です。,プライベートゾーンの,1,専門家によると、プライベートゾーンのトラブルは早めに受診することが大切です。,sometimes
314,22,プライベートゾーン,家に招いたとしても、寝室は[PET_BOUNDARY]プライベートゾーンなので[PET_BOUNDARY]基本的に入れません。,プライベートゾーンなので,0,家に招いたとしても、寝室はプライベートゾーンなので基本的に入れません。,sometimes
